ID,SMILES,DATABASE_NAME,QED,SA
CHEMBL996,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21,CHEMBL,0.4097813290259421,3.7224689423064703
CHEMBL997,CCCCCN(C)CCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,CHEMBL,0.4205272662634318,4.46005663583221
CHEMBL998,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,CHEMBL,0.7048857984659846,2.517175074264058
CHEMBL1000,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,CHEMBL,0.7038936958101741,2.4763029972544217
CHEMBL70418,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,CHEMBL,0.7576569223589451,2.094193815999313
CHEMBL1004,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,CHEMBL,0.8067475103694609,2.7524148177278
CHEMBL1005,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,CHEMBL,0.677733039239407,2.568076731068789
CHEMBL70927,Cc1c(O)c(=O)ccn1C,CHEMBL,0.5649178764789872,2.5895243962613126
CHEMBL1006,NCCCNCCS[PH](=O)(=O)O,CHEMBL,0.40530427661324714,4.2376718498693755
CHEMBL1008,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,CHEMBL,0.5988605961954666,2.737551135970623
CHEMBL1009,NC(Cc1ccc(O)c(O)c1)C(=O)O,CHEMBL,0.5125069246930146,2.427137502765344
CHEMBL1010,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(=N)[nH]1,CHEMBL,0.17897833580654027,4.2150910796108185
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1[nH]c(=Nc2ccc(C#N)cc2)[nH]c(=N)c1Br,CHEMBL,0.5765561083457327,3.5036779588638467
CHEMBL306700,CCOc1ccccc1OCC1CNCCO1,CHEMBL,0.8411561496817552,2.5051616527599148
CHEMBL1013,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,CHEMBL,0.6928658548844621,3.474407477297266
CHEMBL74632,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,CHEMBL,0.13379526381178464,4.221126887665656
CHEMBL1014,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL,0.14091024962797447,3.4588264894340686
CHEMBL1017,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,CHEMBL,0.243238592025165,2.524348968313056
CHEMBL1018,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL,0.7966718656376947,2.350291866309947
CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,CHEMBL,0.8540302270880286,2.1264773458913826
CHEMBL1021,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,CHEMBL,0.6404218695353087,1.9125659246565938
CHEMBL75880,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,CHEMBL,0.7354070672581984,2.9968373278492564
CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,CHEMBL,0.7270145310201616,2.5265888301230017
CHEMBL1024,O=P1(NCCCl)OCCCN1CCCl,CHEMBL,0.605720669080109,4.408515017558242
CHEMBL1025,CC(C)OP(=O)(F)OC(C)C,CHEMBL,0.6298693189390489,3.3451439260408193
CHEMBL1027,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,CHEMBL,0.7683688060325686,3.1490899517330533
CHEMBL76370,CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12,CHEMBL,0.3177703188659663,2.5762464341098337
CHEMBL431770,CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,CHEMBL,0.6503791123748318,2.553022130077249
CHEMBL1029,CCCCN1CC(O)C(O)C(O)C1CO,CHEMBL,0.4645740538240355,3.6232642786537888
CHEMBL1037,N=C(N)NCC1COC2(CCCCC2)O1,CHEMBL,0.46190306091295014,3.7366244126998787
CHEMBL1040,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,CHEMBL,0.5184686039927527,4.392790306667808
CHEMBL1042,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,CHEMBL,0.49910402699484807,4.256083240460134
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,CHEMBL,0.7916266736810947,1.7627405343309803
CHEMBL1046,NCCCCCC(=O)O,CHEMBL,0.5365844185944308,1.726722237994787
CHEMBL311498,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,CHEMBL,0.5095927314649248,3.3440942702031604
CHEMBL1051,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,CHEMBL,0.2471860765188795,3.854797477343146
CHEMBL1054,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,CHEMBL,0.6564465021990212,3.8830561444173046
CHEMBL1055,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,CHEMBL,0.7560395435859316,3.054616428106116
CHEMBL1059,CC(C)CC(CN)CC(=O)O,CHEMBL,0.6306196110552211,2.6721578028209834
CHEMBL1060,O=[PH](=O)(O)O,CHEMBL,0.39035257545438995,6.068191459211439
CHEMBL1064,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CHEMBL,0.6390622750209786,4.654980618854616
CHEMBL83063,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,CHEMBL,0.6579030127323875,2.746682176510763
CHEMBL1068,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CHEMBL,0.7829578147216556,2.158277148652722
CHEMBL1069,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,CHEMBL,0.49443162692459075,2.9007694286999097
CHEMBL315838,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,CHEMBL,0.8395106422145703,2.3733984065368645
CHEMBL1070,COc1ccc2cc(CCC(C)=O)ccc2c1,CHEMBL,0.8015823313615688,1.7162685049174797
CHEMBL1071,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,CHEMBL,0.7711850955719793,1.9136923475713736
CHEMBL86715,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,CHEMBL,0.8863958351409401,2.615207485396194
CHEMBL1072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CHEMBL,0.6195581690411603,2.1583522395211254
CHEMBL1073,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,CHEMBL,0.5981616815314104,2.3437970602457536
CHEMBL87493,CCNC(C)Cc1cccc(C(F)(F)F)c1,CHEMBL,0.8383597745599246,2.3635166625467594
CHEMBL1075,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,CHEMBL,0.7745106536439257,2.445957321862858
CHEMBL87992,CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21,CHEMBL,0.8219137462216773,2.767517246964676
CHEMBL1079,Clc1ccc2nsnc2c1NC1=NCCN1,CHEMBL,0.8124044266873097,2.9577098501437504
CHEMBL89598,C=CC(N)CCC(=O)O,CHEMBL,0.5386736295032681,3.2084053256365532
CHEMBL90555,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,CHEMBL,0.1310247762677446,7.261440342425035
CHEMBL1082,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CHEMBL,0.5530315284690744,3.660829221514459
CHEMBL313972,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,CHEMBL,0.636536149264244,3.0273989406447503
CHEMBL314854,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,CHEMBL,0.5194936783733953,2.2008129353505286
CHEMBL1085,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,CHEMBL,0.7040504664729514,2.342583053389358
CHEMBL1086,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,CHEMBL,0.6711145343894273,2.1430668374767503
CHEMBL1087,Cc1cccc(C)c1NC(=O)C1CCCCN1C,CHEMBL,0.8699043213708457,2.3344541892189667
CHEMBL1088,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,CHEMBL,0.6990736026363058,3.768773995998579
CHEMBL1089,NNCCc1ccccc1,CHEMBL,0.4737324261638871,1.7159600828558865
CHEMBL90593,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,CHEMBL,0.6868426969908572,3.958573370751779
CHEMBL1091,CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,CHEMBL,0.5531524314162799,4.484806656187773
CHEMBL1092,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,CHEMBL,0.8747104302685795,2.6183452446741633
CHEMBL1093,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,CHEMBL,0.7856511740400417,2.8560470370683113
CHEMBL1094,NC(=O)OCC(COC(N)=O)c1ccccc1,CHEMBL,0.796471019540729,2.3353255016441565
CHEMBL1095,CCn1c(O)c(-c2ccccc2)[nH]c1=O,CHEMBL,0.7796344237157175,2.179422129792929
CHEMBL1096,CC(C)c1ccc2oc3[nH]c(=N)c(C(=O)O)cc3c(=O)c2c1,CHEMBL,0.6318104285592767,3.026658741802141
CHEMBL1098,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,CHEMBL,0.891012713024742,2.374678633985166
CHEMBL93268,O=NO,CHEMBL,0.3118969056684334,3.0318955001734453
CHEMBL1100,CCC1(C)OC(=O)N(C)C1=O,CHEMBL,0.5642459247185074,3.425482528095709
CHEMBL1101,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,CHEMBL,0.8320193452810374,4.358028122616542
CHEMBL1102,CCC1(c2ccccc2)CCC(=O)NC1=O,CHEMBL,0.7672998421844797,2.686528469344614
CHEMBL1103,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,CHEMBL,0.4333097720182961,2.981699244579101
CHEMBL1104,CC[N+](C)(C)c1cccc(O)c1,CHEMBL,0.6659702056085907,2.9530776191001458
CHEMBL1106,NC1=NCC2c3ccccc3Cc3ccccc3N12,CHEMBL,0.7789519520165338,2.900535805652666
CHEMBL1107,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,CHEMBL,0.2817693045006755,3.1142029497916965
CHEMBL1108,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CHEMBL,0.6649515564043438,2.5153665190216383
CHEMBL1109,Nc1ccc(S(=O)(=O)N=c2cc[nH]n2-c2ccccc2)cc1,CHEMBL,0.7202232654472536,2.6494178626812612
CHEMBL1110,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,CHEMBL,0.7888476665596758,2.6215409396043388
CHEMBL1111,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,CHEMBL,0.6774712956679046,2.9277322319403467
CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CHEMBL,0.6149801508040519,2.3417132900326205
CHEMBL1113,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,CHEMBL,0.8093498766353519,2.4014026471275844
CHEMBL1117,CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1,CHEMBL,0.2082477940902164,4.765387883149918
CHEMBL95889,C[N+](C)(C)CC(=O)O,CHEMBL,0.5087419812269736,2.9138548890193725
CHEMBL1118,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CHEMBL,0.8775816874821688,2.897283219088287
CHEMBL317052,CNC(=O)c1cnn(-c2nc(=N)c3ncn(C4OC(CO)C(O)C4O)c3[nH]2)c1,CHEMBL,0.2795069625210878,4.304845893861647
CHEMBL99946,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CHEMBL,0.8603942445298217,3.182527317142217
CHEMBL100116,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,CHEMBL,0.8335259245753123,4.33736911230713
CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CHEMBL,0.6527189222048309,2.5241563242197245
CHEMBL1129,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,CHEMBL,0.6622919739385444,3.6118403697410404
CHEMBL1131,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,CHEMBL,0.5794537711852106,2.9080546789900197
CHEMBL1133,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,CHEMBL,0.6005702926906202,3.1040342235846836
CHEMBL1134,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,CHEMBL,0.39283811960871146,2.2679932440011346
CHEMBL1136,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,CHEMBL,0.18428343482926154,6.037001461031891
CHEMBL1138,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,CHEMBL,0.5702138618789355,3.17345827412442
CHEMBL110458,OCC1NCC(O)C(O)C1O,CHEMBL,0.28455326707727985,4.0135550903115575
CHEMBL108545,COC(=O)c1ccccc1O,CHEMBL,0.6143884490200855,1.4617049516818454
CHEMBL1141,I,CHEMBL,0.4191265240259666,7.084584615384616
CHEMBL1148,Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(=O)NC(C)C)c1,CHEMBL,0.7865000061039765,2.902656580213794
CHEMBL1149,C[N+](C)(C)CC(O)CC(=O)[O-],CHEMBL,0.4944861326467559,4.162349561062742
CHEMBL1152,CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,CHEMBL,0.5540122629603158,4.578608214123507
CHEMBL113178,C[Se]CCC(N)C(=O)O,CHEMBL,0.6198316903228035,3.73455315172351
CHEMBL325041,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,CHEMBL,0.46304615262258836,3.1770499920259834
CHEMBL1159,CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C,CHEMBL,0.3422609150007396,4.5141354513853695
CHEMBL1161,CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,CHEMBL,0.3453934487047345,5.026844075859161
CHEMBL1162,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,CHEMBL,0.5488608808787979,4.542277467181683
CHEMBL1163,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,CHEMBL,0.15431195958816882,4.124837693341911
CHEMBL1165,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,CHEMBL,0.45463968613709077,3.385282482071249
CHEMBL1166,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,CHEMBL,0.1835645354202598,4.015756664946893
CHEMBL1167,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,CHEMBL,0.3608202823251693,5.129879227068127
CHEMBL1168,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,CHEMBL,0.6003163359035135,3.615357632170488
CHEMBL419213,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,CHEMBL,0.3844882105003128,3.172402687291566
CHEMBL1169,Nc1ccc(C(=O)O)c(O)c1,CHEMBL,0.5176060263674482,1.8758889304616861
CHEMBL1170,CCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,CHEMBL,0.5316168428206703,4.151304566306273
CHEMBL117287,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,CHEMBL,0.5943769539353737,2.513946794139807
CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,CHEMBL,0.7947531162646359,2.577282883813977
CHEMBL1175,CNCCC(Oc1cccc2ccccc12)c1cccs1,CHEMBL,0.7159243797705694,2.6165608352721232
CHEMBL1177,N=c1[nH]c(O)c(-c2ccccc2)o1,CHEMBL,0.614973184766246,2.8120854880545654
CHEMBL117785,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,CHEMBL,0.8544146112857971,3.240854298739521
CHEMBL71595,OO,CHEMBL,0.292487473410359,3.072537149718623
CHEMBL1185,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,CHEMBL,0.8831305051919813,3.0559174605822985
CHEMBL339427,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,CHEMBL,0.2449408495712499,5.993210959917088
CHEMBL1191,Cc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,CHEMBL,0.782195152887769,3.089690477094239
CHEMBL1193,CN(C)CCC(c1ccccc1)c1ccccn1,CHEMBL,0.7977462845021502,2.3898335856686685
CHEMBL1194,CCCNC(C)C(=O)Nc1ccccc1C,CHEMBL,0.7992484445643814,2.0631949029110483
CHEMBL1195,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,CHEMBL,0.5599065078286075,2.136916564729251
CHEMBL1196,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,CHEMBL,0.5599065078286075,2.0708489254719566
CHEMBL1197,CC(CNC1CCCCC1)OC(=O)c1ccccc1,CHEMBL,0.8274314065508214,2.315648238220101
CHEMBL1198,CCCCOc1ccc(OCCCN2CCOCC2)cc1,CHEMBL,0.6550248398751946,1.7672609901592171
CHEMBL1200,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,CHEMBL,0.4088470851438764,2.084316295396089
CHEMBL1201,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CHEMBL,0.6041780809786208,2.6125408200685083
CHEMBL1206,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CHEMBL,0.7651953187356423,2.741457197336885
CHEMBL1208,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,CHEMBL,0.8620783249551718,2.426754603901875
CHEMBL334966,CSCCN=c1[nH]c(SCCC(F)(F)F)nc2c1ncn2C1OC(CO[PH](=O)(=O)O[PH](=O)(=O)C(Cl)(Cl)[PH](=O)(=O)O)C(O)C1O,CHEMBL,0.07078927599271082,6.126494307919216
CHEMBL340978,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,CHEMBL,0.7814855895675997,2.463685935158569
CHEMBL1215,CNCC(O)c1cccc(O)c1,CHEMBL,0.6190573678793356,2.479920156802722
CHEMBL1218,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,CHEMBL,0.9021804790562545,3.0626255808774427
CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,CHEMBL,0.49371304213492695,3.5968716147883093
CHEMBL1220,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,CHEMBL,0.5584635043283493,2.771233090732947
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,CHEMBL,0.4710605975806781,2.8419713264143933
CHEMBL1224,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1,CHEMBL,0.8014151467111451,2.5033870279252
CHEMBL344159,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,CHEMBL,0.540891219756549,2.7033371210076034
CHEMBL1228,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,CHEMBL,0.7558351421835711,2.350640722542055
CHEMBL1229,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,CHEMBL,0.6912235198580302,3.7582791730802336
CHEMBL139367,CCC(CC)C(NC(C)=O)C1C(N=C(N)N)CC(C(=O)O)C1O,CHEMBL,0.31815991265665233,4.378408427351186
CHEMBL1232,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12,CHEMBL,0.3621907984804827,4.138747562340938
CHEMBL1233,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,CHEMBL,0.7323095649562918,3.099203603294252
CHEMBL1238,O=C(O)CCCCCCCC(=O)O,CHEMBL,0.5701815945486013,1.6408085412176163
CHEMBL1239,O=C(OCc1ccccc1)c1ccccc1,CHEMBL,0.7307975714616393,1.206194956526728
CHEMBL1240,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,CHEMBL,0.5460960608858308,2.788649654145713
CHEMBL1241,CN(C)CCN(Cc1ccccc1)c1ccccn1,CHEMBL,0.7908033413514379,1.946921391076966
CHEMBL1242,N=c1[nH]c(N)ccc1N=Nc1ccccc1,CHEMBL,0.656951983239498,3.0323023215021774
CHEMBL1243,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,CHEMBL,0.828903233575629,1.6611145458467256
CHEMBL1245,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,CHEMBL,0.5991495641361972,3.9217406043584884
CHEMBL1256,FC(F)OC(Cl)C(F)(F)F,CHEMBL,0.47287129526793736,4.001714745287179
CHEMBL142438,N#N,CHEMBL,0.3515827913468266,4.107167918949392
CHEMBL1257,FC(F)OC(F)(F)C(F)Cl,CHEMBL,0.48329409286155045,3.9533512837487184
CHEMBL1259,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,CHEMBL,0.21366035293199462,6.189772916836788
CHEMBL1261,O=C(O)CC(O)(CC(=O)O)C(=O)O,CHEMBL,0.4274213512497734,2.451828211547289
CHEMBL1262,Clc1ccc(CON=C(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,CHEMBL,0.35014840715594203,2.5901937306279024
CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,CHEMBL,0.3103203848328889,2.7199808171854016
CHEMBL1265,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,CHEMBL,0.5197041292773107,3.448688324990732
CHEMBL1266,c1ccc2c(c1)CCCC2C1=NCCN1,CHEMBL,0.7373798417697964,2.9791654204925067
CHEMBL1271,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,CHEMBL,0.49447922099971825,3.3073823460147356
CHEMBL1272,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,CHEMBL,0.5166893132340431,2.767464711850975
CHEMBL1274,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,CHEMBL,0.5149371381813627,2.5658772033406034
CHEMBL1278,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,CHEMBL,0.8790140987575411,2.4946678203111112
CHEMBL1279,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CHEMBL,0.7446286892388262,2.852865103246115
CHEMBL1282,CC(C)Cn1cnc2c(=N)[nH]c3ccccc3c21,CHEMBL,0.7104910115521794,2.7723068287068457
CHEMBL1286,CCC(C(N)=O)N1CCCC1=O,CHEMBL,0.6410492145588488,2.849372516942582
CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,CHEMBL,0.43041976642477936,2.5948166180808006
CHEMBL1290,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,CHEMBL,0.8429853880163447,2.5669125322902495
CHEMBL1291,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,CHEMBL,0.5972565891756851,2.8377561363289274
CHEMBL1292,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,CHEMBL,0.2769180958108645,2.9114799117948795
CHEMBL1294,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,CHEMBL,0.8776016184783941,4.515548580286903
CHEMBL1295,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,CHEMBL,0.40560533429498863,2.9252889224806164
CHEMBL1296,CN(C)CCn1nnnc1SC=C1CSC2C(NC(=O)Cc3csc(=N)[nH]3)C(=O)N2C1C(=O)O,CHEMBL,0.23912093643456173,4.806180432642302
CHEMBL1297,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,CHEMBL,0.8893527006971172,2.086236143970096
CHEMBL1301,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2O)cc1,CHEMBL,0.3349438148628667,2.3466356628724885
CHEMBL1303,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,CHEMBL,0.8604750415603676,2.9236918127215006
CHEMBL1305,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,CHEMBL,0.8998200956985529,2.2380127184683616
CHEMBL1306,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL,0.4245793739951387,3.4942233733946697
CHEMBL1308,Cc1cn[nH]c1,CHEMBL,0.49044689078380066,3.3227070188743957
CHEMBL1311,O=[N+]([O-])OC1COC2C(O)COC12,CHEMBL,0.4315569256356931,4.272067448320238
CHEMBL1314,CC(S)C(=O)NCC(=O)O,CHEMBL,0.4915427134370948,2.923389668364104
CHEMBL1316,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,CHEMBL,0.7364039910992084,2.5369618838197834
CHEMBL1321,CNNCc1ccc(C(=O)NC(C)C)cc1,CHEMBL,0.6513892787333422,1.9901495242993796
CHEMBL1323,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,CHEMBL,0.36442311667248134,3.97067292464304
CHEMBL1324,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,CHEMBL,0.38710486030618185,2.0223875902632322
